"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","9","0","2","4","10","0","0","5","3","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","1","0","0","6","8","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","1","5","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","0","8","11","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","0","15","1","1","5","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","0","1","14","40","2","4","5","4","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","9","19","3","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","3","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","0","3","23","73","9","0","8","6","2","1","1","4","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","0","2","10","56","10","1","9","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","4","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","5","29","4","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","0","0","17","22","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","5","0","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","2","0","0","4","16","5","0","1","3","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","0","1","9","16","3","0","4","2","0","0","2","3","2","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","3","7","12","3","0","2","0","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","5","0","2","24","53","12","0","5","4","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","7","0","3","14","56","4","0","3","3","0","2","0","0","0","0","2","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","8","27","2","0","0","3","0","1","1","1","0","0","0","0","0","1","0","0","","","","","",""
"江戸川","6","0","2","17","45","3","2","8","7","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","9","2","1","20","66","6","1","3","7","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","8","0","0","12","35","13","0","0","1","0","1","5","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","7","0","3","5","17","5","0","1","4","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","15","34","7","0","6","3","0","1","6","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","7","0","2","14","35","9","1","9","4","1","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","5","0","5","34","93","20","0","9","11","0","1","2","1","0","0","1","1","0","1","0","0","","","","","",""
"多摩小平","4","0","6","31","42","14","0","12","6","0","0","9","2","1","0","0","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","106","3","38","326","869","145","10","110","94","5","8","43","18","3","0","4","1","1","4","0","0","","","","","",""
