"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","9","1","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","0","11","5","1","0","16","0","37","0","5","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","17","5","2","2","27","0","136","1","8","15","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","0","6","8","2","10","18","2","91","2","5","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","6","1","0","10","19","1","98","6","2","7","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","5","0","1","13","13","0","58","13","1","6","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","0","3","0","2","11","25","1","56","4","1","7","2","1","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","3","2","0","1","20","14","3","27","2","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","4","6","0","1","8","12","1","11","6","0","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","4","0","2","8","12","1","11","2","0","1","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","1","5","0","0","8","8","1","15","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","33","0","0","15","29","4","10","1","0","0","0","0","0","0","0","0","0","10","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"15〜19歳","1","36","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","80","0","0","11","21","0","5","0","0","0","1","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"30〜39歳","2","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"40〜49歳","6","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","5","100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"60〜69歳","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","9"
"70〜79歳","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","2","1","21"
"80歳以上","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","5","0","42"
"合計","28","625","20","12","116","219","14","558","41","22","62","5","3","1","0","1","0","0","34","0","0","2","98","0","0","0","0","0","2","0","8","1","90"
