"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","4","0","0","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","9","0","1","50","0","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","10","20","11","3","97","4","8","1","38","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","9","4","6","3","70","0","9","0","4","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","26","11","7","9","67","1","12","0","3","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","33","4","2","17","85","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","51","1","2","27","68","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","38","0","2","21","54","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"7歳","35","1","0","11","54","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","35","1","0","9","41","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","21","0","0","6","33","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","58","0","0","10","62","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","40","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","13","0","1","4","35","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","407","55","31","121","737","14","36","2","53","21","9","4","1","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
