"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","3","8","0","0","8","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","6","2","1","2","49","4","1","1","27","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","14","12","4","8","194","10","2","1","37","0","0","1","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","10","2","7","15","163","15","2","0","5","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","16","1","2","26","128","21","2","1","1","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","29","1","9","65","142","24","3","2","1","0","0","5","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"5歳","49","0","5","48","100","14","0","2","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","39","0","4","43","117","11","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","41","0","0","43","86","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","15","0","1","33","97","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","26","0","1","22","58","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","77","0","1","36","167","2","0","1","0","0","0","3","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","23","0","0","1","33","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","14","0","0","9","121","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","1","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","434","26","35","351","1463","111","12","10","72","1","3","23","10","1","0","7","0","3","5","1","5","1","0","0","0","0","4","0"
