"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","4","3","0","2","2","0"
"中央区","0","8","1","2","14","0","19","0","3","0","5","1","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","3","11","3","5","23","1","5","1","3","1","0","3","0","1","0","0","0","0","1","0","0","0","9","6","0","1","1","0"
"新宿区","0","14","2","8","22","1","1","0","2","0","4","2","0","1","0","1","0","0","1","0","0","1","12","8","2","2","2","0"
"文京","2","1","3","6","9","1","4","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","1","3","2","18","1","12","0","4","0","1","6","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","6","1","2","9","1","2","0","1","0","0","0","0","0","0","0","0","1","8","0","0","0","8","5","1","1","1","0"
"江東区","0","23","4","2","61","7","9","1","5","0","4","2","1","2","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","1","12","1","4","19","3","7","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","20","1","7","28","0","18","2","3","0","4","4","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","3","22","5","29","82","3","22","0","6","0","11","6","0","0","0","0","0","0","0","0","0","0","19","12","2","1","1","0"
"世田谷","1","26","6","34","45","4","17","0","4","0","15","12","0","0","0","0","0","1","0","0","0","2","25","16","2","2","2","0"
"渋谷区","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","7","4","1","1","1","0"
"中野区","0","3","1","9","50","1","4","1","10","0","17","7","2","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","2","3","0","8","37","0","5","0","4","0","7","1","1","0","0","0","0","0","4","0","0","0","17","11","1","2","2","0"
"池袋","0","25","0","0","6","0","1","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","0","3","0","7","15","1","10","0","2","0","4","3","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","23","0","5","7","1","13","1","4","0","7","4","1","0","0","2","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","1","2","0","2","21","4","9","0","1","1","5","0","1","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","1","16","1","32","52","9","9","1","13","0","6","2","1","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","4","31","2","12","50","4","15","0","10","0","11","5","0","0","0","3","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","1","3","0","1","19","2","6","3","10","0","1","15","1","0","0","0","0","0","2","0","0","0","13","8","1","1","1","0"
"江戸川","1","32","3","27","46","0","11","1","4","0","11","2","2","0","0","0","0","0","0","0","0","0","15","10","2","0","0","0"
"八王子市","5","43","2","15","87","1","20","5","6","0","29","27","0","0","0","7","0","0","1","0","0","0","18","11","2","1","1","0"
"町田市","0","7","0","7","41","4","9","1","2","0","10","20","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","5","0","0","14","2","5","0","2","0","8","3","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","22","0","18","31","6","13","1","4","0","15","7","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","26","0","13","42","3","30","0","4","0","19","9","0","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","7","26","4","16","44","8","25","1","16","1","13","26","3","0","0","0","0","0","1","0","0","0","29","19","3","3","3","0"
"多摩小平","2","95","7","31","39","8","26","0","8","0","27","18","0","0","0","2","0","1","2","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","39","511","50","304","942","77","328","19","137","3","239","186","13","5","0","19","1","3","23","0","0","3","408","258","39","25","25","0"
