"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","27","0","0","10","0","2","0","2","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","27","5","1","63","1","22","0","22","7","1","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","7","52","10","4","104","2","125","1","62","23","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","10","26","5","26","74","1","100","0","13","16","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","17","8","6","35","66","5","80","3","5","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","24","9","8","55","72","11","70","8","0","18","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","21","4","13","52","61","8","35","10","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","24","1","5","52","48","5","24","5","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","13","0","2","45","37","13","12","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","17","0","1","47","43","13","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","9","0","0","27","27","10","5","1","0","3","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","35","0","1","48","64","8","18","0","0","3","4","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","0","4","15","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","7","1","1","23","81","2","10","0","0","13","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","243","155","57","419","765","81","509","31","109","109","20","17","1","0","11","3","1","4","0","0","3","0","0","0","0","0","3","0"
