"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","14","0","0","0","4","3","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","64","0","0","2","40","8","1","1","31","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","190","0","3","0","110","21","1","0","22","0","0","0","3","4","0","0","0","0","0","0","0","1","0","0"
"2歳","183","0","3","6","81","16","1","2","1","0","0","0","2","2","0","0","0","0","0","1","0","0","0","0"
"3歳","218","0","2","4","79","9","0","1","0","0","0","0","2","7","3","0","0","1","0","0","0","0","0","0"
"4歳","366","0","1","16","81","19","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0"
"5歳","311","0","0","13","56","9","0","5","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0"
"6歳","328","0","1","8","54","4","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","357","0","0","12","62","5","0","2","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0"
"8歳","378","0","0","5","49","4","0","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"9歳","290","0","0","2","34","4","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","918","0","0","7","100","4","0","2","0","0","0","1","0","1","7","0","0","0","0","0","0","1","0","0"
"15〜19歳","319","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","309","0","1","3","139","4","0","0","0","0","1","1","0","1","2","0","0","4","0","0","0","0","0","3"
"30〜39歳","364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2"
"40〜49歳","208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5004","0","11","78","918","110","3","19","60","0","1","4","13","31","14","0","0","11","0","2","0","2","0","5"
