"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","5","1"
"1〜4歳","0","0","0","0","0","0","3","6","1"
"5〜9歳","0","0","0","0","0","0","5","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","2","0","5","0","0","0","0","0"
"20〜24歳","23","1","3","16","1","0","3","0","0"
"25〜29歳","23","3","3","19","0","3","1","0","0"
"30〜34歳","18","6","4","16","0","2","1","0","0"
"35〜39歳","22","5","6","10","1","0","3","0","2"
"40〜44歳","6","6","2","7","0","0","0","1","0"
"45〜49歳","3","7","1","1","1","0","0","0","0"
"50〜54歳","6","4","4","5","0","0","3","0","1"
"55〜59歳","2","2","1","3","0","1","10","0","0"
"60〜64歳","0","1","0","1","0","0","9","3","0"
"65〜69歳","0","1","0","0","0","0","19","2","1"
"70歳以上","0","0","1","0","0","0","45","3","5"
"合計","104","38","25","83","3","6","106","20","11"
