"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","9","72","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"中央区","0","6","112","1","0","1","14","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","6","196","0","1","0","9","3","3","1","1","7","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","0","19","134","0","0","5","10","0","0","1","0","3","0","0","0","0","2","0","0","1","0","0","0","3","","","","","","",""
"文京","0","10","261","0","5","2","8","7","2","0","1","4","0","0","0","0","2","0","2","0","0","0","0","0","","","","","","",""
"台東","2","3","178","0","1","2","18","2","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","21","81","0","0","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","1","17","481","0","1","9","34","2","4","1","3","8","0","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","5","230","0","0","8","14","5","2","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","12","159","1","0","7","13","4","0","1","1","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","5","31","348","4","5","26","38","6","13","5","2","5","0","5","1","0","0","0","0","0","0","0","0","2","","","","","","",""
"世田谷","4","23","620","1","2","17","39","7","2","6","0","5","1","0","0","0","1","0","0","0","0","0","0","3","","","","","","",""
"渋谷区","0","12","100","1","0","2","4","1","0","0","0","3","0","0","0","0","1","0","0","1","0","0","0","1","","","","","","",""
"中野区","2","4","493","2","1","22","17","4","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","15","298","2","4","4","19","5","2","3","0","0","0","3","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"池袋","0","11","265","0","2","6","7","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","3","9","281","0","1","13","9","4","1","1","5","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"荒川区","2","8","240","5","0","8","18","2","1","4","1","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","8","31","380","0","5","7","11","4","2","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"練馬区","0","26","563","0","1","22","46","5","1","3","1","6","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","2","25","751","2","6","16","31","3","0","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","1","7","316","1","1","0","11","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江戸川","0","28","549","0","5","11","28","2","7","4","2","5","0","0","1","0","4","0","0","0","0","0","0","0","","","","","","",""
"八王子市","1","21","851","1","1","16","50","3","1","13","3","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","4","7","777","0","2","22","72","8","13","7","5","13","1","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","9","111","0","0","5","8","0","0","5","2","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"南多摩","0","12","380","0","1","5","15","1","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","1","18","392","2","1","32","22","16","4","3","3","2","1","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","2","33","999","1","1","24","37","6","5","4","8","7","2","2","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"多摩小平","1","30","719","2","9","17","81","15","1","8","6","10","0","0","0","0","0","0","0","2","0","0","0","3","","","","","","",""
"島しょ","0","15","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"合計","44","483","11354","27","56","309","694","122","67","87","61","103","7","12","3","0","19","0","2","5","0","0","0","19","","","","","","",""
