"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","103","1","1","8","34","4","0","3","7","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","136","4","3","15","67","11","1","4","5","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","135","3","3","22","54","6","0","2","6","0","0","0","1","1","0","1","0","0","1","0","0","2","","","","","",""
"区西部","117","0","1","16","42","5","0","4","8","0","0","2","0","3","0","3","0","0","0","0","0","2","","","","","",""
"区西北部","207","2","1","22","57","12","0","0","7","0","0","4","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","173","3","1","20","49","7","1","2","8","1","0","4","0","1","1","0","0","0","0","0","1","5","","","","","",""
"区東部","217","3","3","40","73","12","3","1","7","0","0","3","0","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","76","1","3","7","15","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","348","1","5","45","72","12","0","3","7","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","133","2","3","14","37","4","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","163","1","3","18","37","15","0","1","5","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","101","0","6","21","33","4","0","4","4","0","0","1","0","0","0","4","0","0","0","0","0","1","","","","","",""
"島しょ","28","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1937","21","33","248","570","93","5","27","68","1","0","15","5","6","1","9","0","0","1","0","2","11","","","","","",""
