"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","4","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","11","7","0","0","27","2","8","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","13","10","11","1","98","3","34","2","16","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","16","1","8","14","69","3","32","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","16","3","12","20","53","4","32","4","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","30","4","7","45","61","3","28","5","1","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","36","0","6","47","51","4","12","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","53","0","5","35","45","5","12","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","51","0","3","32","34","10","4","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","47","0","0","33","29","7","0","2","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","39","0","2","22","26","3","2","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","105","0","1","37","52","5","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","11","0","0","1","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","0"
"20〜29歳","25","0","0","13","82","3","6","0","0","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","615","29","55","301","639","55","175","19","40","24","5","6","1","0","3","0","0","11","0","0","5","1","1","0","0","0","4","0"
