"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","7","14","0","0","1","0","4","4","0","",""
"区南部","4","0","0","0","0","0","5","0","0","",""
"区西南部","3","6","4","0","0","0","2","0","0","",""
"区西部","11","6","6","4","1","0","11","3","0","",""
"区西北部","20","7","1","4","3","0","4","0","0","",""
"区東北部","3","1","0","0","2","0","2","4","0","",""
"区東部","9","2","2","1","1","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","12","1","1","0","2","0","0","0","0","",""
"北多摩西部","10","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","2","0","0","0","20","5","0","",""
"北多摩北部","1","1","0","0","0","0","0","0","1","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","80","38","16","9","10","0","51","16","1","",""
