"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","5","0","0","0","15","1","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","5","0","1","0","45","11","0","0","34","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","31","1","2","4","141","27","0","0","33","0","0","7","0","1","2","0","0","0","0","0","0","0","0"
"2歳","34","0","1","12","85","41","1","5","3","0","0","5","0","5","0","0","0","0","0","0","0","0","0"
"3歳","47","0","5","22","81","29","1","3","0","0","0","0","0","22","2","0","0","0","0","0","1","0","0"
"4歳","67","0","14","49","100","41","0","7","0","0","0","2","0","17","1","0","0","0","0","0","0","0","0"
"5歳","87","0","7","79","91","34","1","5","0","0","0","1","0","21","1","0","0","0","0","0","0","0","0"
"6歳","63","0","4","70","84","9","1","6","0","0","0","1","0","19","0","0","0","0","0","0","0","0","0"
"7歳","54","0","4","40","78","8","0","6","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"8歳","67","0","6","22","59","2","0","7","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"9歳","31","0","4","16","37","4","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","63","0","2","25","104","3","0","4","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0"
"15〜19歳","8","0","0","2","19","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","15","1","1","15","167","1","0","0","0","0","0","1","0","5","0","0","1","1","0","0","0","0","0"
"30〜39歳","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","702","2","51","356","1106","211","4","47","75","0","0","18","0","111","8","0","1","5","0","0","1","0","0"
