"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","0","3","15","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","4","1","0","4","18","1","1","2","2","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","4","2","1","11","21","2","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","5","1","0","3","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","2","0","2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","0","1","5","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","6","1","0","11","41","1","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","1","0","6","14","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","6","1","1","2","16","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","13","4","2","9","57","3","1","6","5","0","0","3","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","21","3","1","9","50","5","1","5","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"中野区","3","0","1","8","19","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","7","1","0","4","26","2","0","1","2","0","0","0","1","0","0","0","0","0","0","0","2","","","","","",""
"池袋","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","0","0","3","10","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","0","1","7","20","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","0","0","6","25","5","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","2","4","13","29","4","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","9","2","0","5","35","1","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","6","1","0","5","27","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","3","0","0","12","29","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","4","0","1","11","61","0","0","1","2","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","1","0","1","8","22","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","0","0","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","0","2","8","20","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","8","0","0","11","31","2","0","1","7","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","23","0","3","21","59","16","1","6","5","1","1","1","0","0","0","0","0","0","1","0","1","","","","","",""
"多摩小平","11","2","5","19","46","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","173","24","24","209","761","53","8","59","51","3","7","8","1","0","2","0","0","0","1","2","4","","","","","",""
