"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","33","5","0","1","12","0","2","0","2","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0"
"〜1歳","120","9","3","4","59","1","1","5","17","0","0","2","1","0","0","0","0","0","0","0","3","2","1","1","0","1","1","1"
"1歳","465","19","17","6","211","3","9","13","40","3","1","1","1","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0"
"2歳","527","8","7","20","170","1","14","22","7","1","0","1","1","0","0","0","0","1","0","0","2","1","0","1","1","1","1","1"
"3歳","574","0","1","61","159","11","6","36","1","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0"
"4歳","646","0","9","81","182","12","1","31","6","1","2","2","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","2"
"5歳","656","0","3","87","139","11","0","38","2","0","2","1","0","0","0","0","0","0","0","1","4","0","0","2","0","1","2","2"
"6歳","616","0","2","83","120","12","1","29","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"7歳","546","0","1","59","91","22","1","13","1","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"8歳","441","0","1","50","77","13","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","420","0","0","39","55","9","0","11","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1379","0","0","55","200","11","2","11","0","0","3","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","449","0","0","6","58","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","608","0","1","28","286","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","856","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","885","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","521","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","338","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","11","1","0","0","0","0","10","0"
"70〜79歳","222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","2","1","2","1","0","14","2"
"80歳以上","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","64","5","5","5","1","0","54","5"
"合計","10421","41","45","580","1819","107","37","224","76","6","13","10","3","0","9","1","0","2","2","8","121","11","7","13","3","3","98","13"
