"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","5","3","19","1","0","23","6","1","",""
"区南部","1","0","0","1","0","0","0","0","0","",""
"区西南部","12","3","1","6","0","0","19","3","0","",""
"区西部","26","4","8","10","0","1","18","1","3","",""
"区西北部","32","12","5","11","0","0","7","2","0","",""
"区東北部","8","1","1","3","0","0","0","0","0","",""
"区東部","28","16","5","31","1","1","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","1","0","0","0","0","0","7","0","1","",""
"北多摩西部","1","3","2","8","0","2","0","0","0","",""
"北多摩南部","9","3","5","8","0","2","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","4","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","129","47","30","97","2","6","79","12","5","",""
