"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","5","1","3","25","2","4","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","0","1","7","5","0","0","4","0","0","2","1","0","0","0","0","0","1","0","","","","","",""
"文京","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"台東","0","1","3","1","9","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","4","1","1","27","2","0","2","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","1","0","7","19","2","0","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","4","3","7","33","3","9","1","1","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"世田谷","1","2","0","1","25","1","3","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","1","1","1","17","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","2","31","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","2","4","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北区","0","0","0","1","9","0","1","1","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","0","1","5","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","1","1","8","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","2","0","4","12","1","2","2","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"足立","1","0","0","7","7","1","1","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","0","0","0","0","5","2","2","4","2","0","0","1","0","0","0","1","0","0","2","0","","","","","",""
"江戸川","0","4","0","5","24","1","0","0","2","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","4","0","11","13","3","4","2","2","0","0","2","1","0","0","2","0","0","0","0","","","","","",""
"町田市","0","0","1","12","40","2","1","1","3","0","4","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","14","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","0","4","14","1","0","0","4","0","1","6","0","0","0","2","0","0","0","0","","","","","",""
"多摩立川","0","1","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","0","2","18","5","2","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","7","1","2","9","18","4","3","3","1","0","0","1","0","1","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"合計","16","33","14","85","405","50","39","28","39","2","6","32","3","2","0","13","0","0","3","0","","","","","",""
