"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","1","0","2","1","1","0","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","0","16","3","1","0","23","0","0","11","0","1","5","0","0","0","0","0","0","0","0"
"1歳","0","0","4","4","20","6","12","4","15","0","0","43","1","2","6","0","0","0","0","0","0","0","0"
"2歳","0","0","11","2","22","5","9","3","2","0","0","43","0","4","3","1","0","0","0","0","0","0","0"
"3歳","0","0","13","6","12","9","2","3","0","0","0","47","0","4","2","0","0","0","0","0","1","0","0"
"4歳","0","0","13","5","22","14","7","6","1","0","0","25","0","11","0","0","0","2","0","0","0","0","0"
"5歳","0","0","11","13","10","8","3","8","0","0","0","21","0","10","3","0","0","1","0","0","1","0","0"
"6歳","0","0","16","9","10","1","6","6","0","0","0","13","0","7","0","0","0","0","0","0","0","0","0"
"7歳","0","0","5","8","10","1","1","7","1","0","0","7","0","2","0","0","0","0","0","0","0","0","0"
"8歳","0","0","3","9","6","1","1","2","0","0","0","7","0","2","1","0","0","1","0","0","1","0","0"
"9歳","0","0","2","4","3","1","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","2","8","12","0","0","4","1","0","0","3","0","4","0","0","0","0","0","0","1","0","0"
"15〜19歳","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"20〜29歳","0","0","4","5","37","0","3","1","1","0","0","1","0","2","2","0","0","2","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","87","73","182","50","46","46","51","1","0","230","1","49","22","1","0","8","0","0","5","0","0"
