"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","9","5","7","44","2","82","3","12","0","5","8","3","0","0","4","0","0","0","0","0","0","","","","","",""
"区南部","0","5","10","9","46","3","60","2","14","0","9","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","11","12","9","32","4","67","5","5","0","25","1","1","0","0","1","0","0","3","0","0","0","","","","","",""
"区西部","0","5","0","7","24","2","56","4","5","0","8","0","0","0","0","0","0","0","3","0","0","0","","","","","",""
"区西北部","0","9","2","15","36","5","58","6","8","1","14","5","2","0","0","2","0","0","1","0","0","0","","","","","",""
"区東北部","1","6","2","6","58","6","81","5","7","0","27","7","3","0","0","2","0","0","3","1","0","0","","","","","",""
"区東部","0","19","3","13","56","6","73","2","8","0","22","16","6","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","2","10","0","20","1","3","0","4","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","10","8","22","61","3","104","6","14","1","28","5","5","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","12","13","3","51","4","3","0","10","4","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","0","0","7","15","29","0","55","7","7","0","11","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","3","8","23","39","1","79","3","7","0","8","2","3","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","78","58","140","448","36","789","48","93","2","171","58","29","1","0","12","0","0","11","1","0","0","","","","","",""
