"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","17","4","5","35","2","16","1","2","0","2","2","1","0","0","1","0","0","4","1","0","0","","","","","",""
"区南部","3","14","2","9","59","2","20","0","5","0","7","7","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","7","26","1","18","56","5","25","1","2","0","11","8","3","1","0","2","0","1","3","0","0","0","","","","","",""
"区西部","11","26","1","13","53","2","8","1","3","0","7","2","1","1","2","0","0","0","1","0","0","0","","","","","",""
"区西北部","2","21","4","18","51","1","19","1","10","0","14","3","2","0","0","5","0","0","2","0","0","0","","","","","",""
"区東北部","1","28","2","9","29","1","14","2","4","1","11","9","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区東部","3","31","2","14","59","4","14","1","5","0","8","3","1","2","0","2","0","3","1","0","0","0","","","","","",""
"西多摩","4","4","0","3","5","4","7","0","2","1","6","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","5","35","0","20","91","7","10","3","7","0","18","29","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩西部","1","14","2","4","15","2","11","0","2","0","5","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","19","2","11","17","5","22","1","5","0","8","10","3","0","0","0","0","2","4","0","0","0","","","","","",""
"北多摩北部","8","17","1","16","16","2","13","0","7","0","8","8","2","1","0","2","0","0","3","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","53","252","21","140","486","37","179","11","55","2","105","89","15","7","2","13","0","6","21","1","0","0","","","","","",""
