"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","13","8","1","0","11","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"〜1歳","33","4","4","0","83","2","0","0","39","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","116","12","18","18","177","7","7","1","56","1","0","1","2","1","0","0","0","0","0","0","3","1","0","0","1","0","1","0","1"
"2歳","164","3","12","31","188","2","0","3","15","0","0","0","1","1","0","1","0","0","0","0","4","1","0","0","0","0","0","1","0"
"3歳","208","1","9","61","165","5","0","2","0","0","0","6","2","1","0","0","0","0","1","0","3","1","0","0","0","0","0","1","0"
"4歳","287","0","8","81","220","6","1","5","1","0","0","3","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"5歳","342","1","6","68","191","8","0","2","0","0","0","9","1","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0"
"6歳","359","0","5","75","143","5","1","2","0","0","1","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"7歳","349","0","1","63","134","15","0","6","0","0","0","10","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","251","0","0","41","83","6","0","2","1","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"9歳","235","0","1","35","79","5","0","1","0","0","0","7","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0"
"10〜14歳","758","0","1","76","176","9","0","2","0","0","0","12","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0"
"15〜19歳","180","0","0","3","36","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","146","0","0","22","212","2","0","2","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"70〜79歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","8","0"
"合計","4236","29","66","574","1898","73","9","29","113","2","1","58","10","6","1","8","0","1","3","0","21","25","0","0","2","0","1","23","2"
