"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","5","4","27","2","1","0","2","1","11","4","1","0","0","1","0","0","1","0","","","","","",""
"区南部","0","3","1","7","18","1","8","2","3","0","8","1","1","0","0","1","0","0","0","0","","","","","",""
"区西南部","0","0","3","3","12","2","10","3","7","0","16","5","0","1","0","1","0","0","0","0","","","","","",""
"区西部","0","2","8","3","37","1","9","0","5","0","4","3","2","0","0","1","1","0","1","0","","","","","",""
"区西北部","1","0","1","1","6","1","3","2","2","0","7","5","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","0","0","5","6","19","3","2","1","4","0","6","21","4","0","0","1","0","0","4","0","","","","","",""
"区東部","0","0","4","3","16","2","2","0","4","0","6","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","0","3","1","1","0","1","0","2","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","1","4","4","10","28","5","6","1","6","2","14","1","2","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","0","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","2","1","1","2","2","4","0","7","2","1","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","0","1","1","2","18","2","1","0","2","0","9","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","11","35","41","187","21","46","11","41","3","94","44","12","1","1","8","2","0","6","0","","","","","",""
