"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","8","5","0","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","0","10","4","1","0","25","0","44","0","7","5","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","0","23","15","3","8","50","2","196","1","24","22","0","1","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","6","16","7","3","12","32","1","100","2","9","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","13","2","6","17","24","0","109","10","2","10","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","3","13","3","5","19","22","1","85","17","1","12","0","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","4","9","2","2","24","23","0","68","21","0","7","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","4","13","0","1","18","14","2","39","7","0","9","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","5","0","2","14","20","0","16","8","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","9","0","0","8","18","0","11","7","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","7","0","1","16","12","0","6","6","0","2","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"10〜14歳","7","55","0","0","14","26","3","13","4","0","4","1","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15〜19歳","5","64","0","0","0","9","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","124","0","0","11","42","0","10","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","109","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","6","138","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","8","0","0","0","0","0","1","0","2","1","6"
"60〜69歳","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1"
"70〜79歳","0","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0","1","0","2","0","7"
"80歳以上","1","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","5","1","29"
"合計","56","1070","38","24","161","319","9","702","84","45","99","4","2","0","0","7","1","0","27","0","0","5","61","0","0","1","0","0","4","1","9","2","52"
