"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","5","3","4","28","2","58","3","5","0","45","1","1","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","6","3","9","30","6","112","8","9","1","48","5","3","0","0","1","0","0","1","0","0","","","","","",""
"区西南部","0","2","3","8","23","3","95","6","9","0","61","12","3","0","0","2","0","0","4","0","0","","","","","",""
"区西部","0","1","2","13","34","2","83","3","7","0","59","3","1","0","0","1","0","1","1","0","0","","","","","",""
"区西北部","1","0","1","6","27","4","88","6","5","1","74","6","5","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","10","6","11","38","7","60","3","14","1","142","8","4","1","0","3","0","0","3","0","0","","","","","",""
"区東部","1","3","7","8","65","6","152","8","10","0","152","3","3","0","0","3","0","0","0","0","0","","","","","",""
"西多摩","0","0","8","2","4","0","40","2","4","0","16","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","1","1","2","14","44","16","217","15","14","0","97","12","4","2","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","2","4","11","1","77","1","7","0","23","1","3","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","10","7","12","3","141","4","5","1","47","3","3","0","1","0","0","0","1","0","0","","","","","",""
"北多摩北部","1","2","6","11","27","5","121","5","7","2","56","5","2","1","0","0","0","0","4","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","32","53","97","343","55","1254","64","96","6","821","60","32","4","1","13","0","1","15","0","0","","","","","",""
