"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","47","15","7","12","14","0","7","7","0","",""
"区南部","0","0","0","0","0","0","3","0","0","",""
"区西南部","1","0","0","0","0","0","11","3","0","",""
"区西部","9","10","4","9","3","0","12","9","2","",""
"区西北部","12","4","2","6","3","1","7","1","0","",""
"区東北部","3","0","1","0","1","0","3","0","0","",""
"区東部","3","1","0","2","1","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","12","0","2","1","16","0","3","0","0","",""
"北多摩西部","10","0","1","3","4","0","0","0","0","",""
"北多摩南部","4","3","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","101","33","17","35","42","1","47","20","2","",""
