"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","25","0","0","11","0","6","0","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","72","1","1","74","1","77","0","15","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","124","14","1","140","12","303","0","29","70","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"2歳","0","79","5","4","115","5","234","0","8","70","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","52","7","2","96","1","109","0","4","53","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","28","6","10","71","2","28","2","1","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","10","3","1","56","2","17","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","4","0","5","37","1","5","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","5","0","2","26","2","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","1","27","1","3","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","4","41","0","3","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","0","0","6","74","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","399","36","37","795","27","796","2","59","254","6","6","3","0","7","0","2","0","0","0","1","0","0","1","0","0","0","1"
