"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","10","1","0","5","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","15","3","3","15","10","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","","","","",""
"新宿区","23","1","0","11","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","55","1","0","6","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","31","3","0","7","31","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","13","0","1","8","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","15","0","0","18","33","5","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","10","0","1","13","18","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","25","0","0","9","9","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","32","2","2","30","53","4","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","97","1","6","23","40","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"渋谷区","7","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","23","4","0","15","42","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","21","1","1","10","29","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","16","1","0","2","16","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","28","0","2","8","27","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","28","1","0","14","24","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","29","1","1","6","38","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"練馬区","86","1","0","28","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","55","1","3","21","41","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","34","0","1","10","29","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","80","1","0","22","41","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","131","0","2","39","40","21","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","32","0","0","15","43","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","34","0","1","18","27","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","47","1","2","3","24","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","39","0","0","12","49","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","75","0","7","29","76","7","2","0","9","0","0","1","0","0","0","1","0","1","0","0","1","","","","","",""
"多摩小平","89","1","1","44","55","4","1","1","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1185","25","34","441","898","65","11","12","39","2","5","6","1","0","0","1","0","4","1","0","4","","","","","",""
