"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","","","","","",""
"中央区","0","1","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","1","0","0","11","1","2","1","1","1","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","5","0","2","15","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","1","3","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","1","0","0","11","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","1","4","0","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","0","0","5","17","2","13","1","3","0","3","2","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","0","1","6","2","5","0","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","6","2","14","35","2","4","0","2","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","3","0","10","14","3","5","4","7","0","4","5","0","0","0","0","0","0","1","0","1","","","","","",""
"渋谷区","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","2","0","4","15","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"杉並","0","1","0","5","26","1","3","0","0","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","1","0","4","0","1","2","0","0","0","0","0","2","0","1","1","0","0","","","","","",""
"北区","0","0","0","2","7","3","5","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","3","1","1","8","2","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","3","0","1","13","2","1","2","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","1","3","15","7","8","1","6","1","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","5","0","4","21","9","1","1","4","0","1","0","1","0","0","3","0","0","0","0","0","","","","","",""
"葛飾区","0","1","2","2","14","4","2","1","2","0","0","0","0","0","0","0","0","0","9","0","0","","","","","",""
"江戸川","1","3","0","3","17","3","5","0","2","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","3","1","16","28","2","17","8","6","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","3","0","0","13","30","1","8","1","1","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","2","7","2","6","2","2","0","2","1","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","3","0","3","7","5","10","1","1","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","1","7","2","8","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","2","0","10","2","8","16","1","5","2","3","2","2","0","0","0","0","0","1","0","0","","","","","",""
"多摩小平","1","4","0","14","16","2","7","1","8","2","0","2","0","0","0","0","0","0","7","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","13","54","9","117","355","66","142","26","67","9","30","34","8","1","0","6","0","2","23","0","1","","","","","",""
