"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","2","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","1","1","2","10","15","4","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","2","1","9","8","7","0","1","3","0","1","0","1","0","0","0","0","0","1","1","0","","","","","",""
"文京","1","0","0","9","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","2","5","5","9","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","3","13","37","4","0","5","5","1","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","6","17","4","1","1","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","3","12","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","6","11","68","19","0","11","7","1","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","0","6","24","52","12","2","8","4","0","0","0","1","0","0","2","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","3","9","2","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","6","15","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","0","1","10","22","2","1","4","5","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","1","0","6","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","5","19","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","2","10","19","2","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","4","5","18","5","1","5","3","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","3","0","2","33","40","10","1","2","4","0","1","1","1","1","0","1","0","0","0","0","0","","","","","",""
"足立","4","0","4","27","36","4","1","0","5","0","2","1","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","4","33","3","0","2","4","0","1","1","1","0","0","0","0","0","3","0","0","","","","","",""
"江戸川","0","0","6","28","33","16","2","4","6","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","0","3","29","72","21","0","4","4","0","0","4","1","0","0","1","0","0","0","0","0","","","","","",""
"町田市","5","0","1","31","39","23","1","0","7","0","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","2","6","24","7","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","1","18","49","8","0","5","4","0","1","9","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","2","2","8","33","8","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","5","27","62","23","3","8","14","1","3","6","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","1","0","9","36","39","16","0","18","5","1","0","3","0","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","37","6","63","380","803","217","18","94","99","5","17","37","17","2","0","9","0","0","4","1","0","","","","","",""
