"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","1","1","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","2","1","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","2","4","10","17","3","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","4","7","12","4","1","0","1","0","0","4","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"文京","0","0","0","0","1","5","0","0","1","1","1","0","1","0","0","0","0","0","2","0","0","0","3","","","","","",""
"台東","1","0","0","5","15","12","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","1","4","6","1","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","3","","","","","",""
"江東区","0","0","1","8","35","5","0","1","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","7","26","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","2","1","5","2","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","0","0","4","9","36","5","2","2","4","0","0","0","2","1","0","0","0","1","0","0","0","0","4","","","","","",""
"世田谷","0","0","1","10","39","6","0","13","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","0","5","10","2","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","0","0","10","20","2","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","5","","","","","",""
"杉並","0","0","14","8","34","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","0","3","8","0","0","0","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","1","10","1","0","1","0","0","1","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","5","4","10","5","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","3","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","1","13","10","9","0","3","5","0","0","1","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","0","0","1","4","19","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","9","10","7","1","3","2","0","0","1","1","1","2","0","0","0","0","0","1","0","0","","","","","",""
"江戸川","0","0","6","15","14","9","0","0","6","0","0","1","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","1","39","48","20","2","4","5","0","0","0","1","5","1","0","0","1","0","0","0","0","0","","","","","",""
"町田市","1","0","0","25","27","10","1","5","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","7","9","3","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","8","14","5","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","0","0","1","8","4","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","0","1","8","21","4","0","2","3","0","0","1","0","4","2","0","0","2","0","0","0","0","0","","","","","",""
"多摩小平","9","0","3","11","30","9","0","2","2","0","0","0","2","0","2","0","0","3","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","18","2","51","239","508","150","9","53","58","1","4","25","17","20","11","0","0","12","4","0","1","0","17","","","","","",""
