"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","217","22","0","23","15","25","0","14","0","2","4","1","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"区南部","246","31","0","19","28","32","1","22","0","2","5","1","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","324","50","1","28","20","22","1","16","0","3","1","1","3","0","0","4","0","1","1","0","0","7","2","","","","","",""
"区西部","237","42","0","13","26","36","2","21","2","1","4","0","0","0","0","2","0","0","0","0","0","2","2","","","","","",""
"区西北部","492","72","1","30","30","43","4","28","0","5","1","1","2","1","0","1","0","0","0","0","0","1","2","","","","","",""
"区東北部","276","44","1","14","8","28","3","19","0","4","2","0","1","1","0","2","0","0","0","0","0","2","1","","","","","",""
"区東部","271","62","3","48","28","37","1","13","1","1","2","0","2","0","0","1","0","0","0","0","0","1","4","","","","","",""
"西多摩","39","19","0","1","3","3","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"南多摩","353","55","2","16","27","53","1","18","0","4","4","3","1","0","0","2","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","120","29","1","1","13","9","1","2","0","1","2","0","0","0","0","0","0","0","0","0","0","2","2","","","","","",""
"北多摩南部","461","48","0","19","34","22","2","13","1","9","3","1","1","0","0","1","0","0","0","0","0","1","5","","","","","",""
"北多摩北部","217","29","0","26","21","34","0","12","0","4","4","0","0","0","0","1","0","0","0","0","0","4","5","","","","","",""
"島しょ","7","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3260","506","9","238","253","344","16","183","4","36","33","8","11","3","0","15","0","1","1","0","0","21","31","","","","","",""
