"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","3","1","0","22","5","1","0","3","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","0","3","3","1","85","17","5","4","39","0","8","1","4","0","0","0","0","0","0","0"
"1歳","0","2","12","12","125","54","32","1","38","0","30","3","2","1","0","0","0","0","0","0"
"2歳","0","0","4","13","101","63","26","8","5","0","23","6","0","0","0","0","0","0","1","0"
"3歳","0","0","13","25","133","53","16","8","4","1","15","13","1","0","0","0","0","0","5","0"
"4歳","2","0","4","42","93","49","14","12","0","1","17","18","1","0","0","0","0","0","0","0"
"5歳","0","0","5","64","80","30","3","5","0","0","6","26","1","0","0","0","0","0","0","0"
"6歳","0","0","1","38","70","28","5","6","0","0","3","15","0","0","0","0","0","0","1","0"
"7歳","0","0","0","40","50","8","0","4","1","1","1","18","0","0","0","1","0","0","0","0"
"8歳","2","0","0","23","45","4","0","0","0","1","3","7","0","0","0","0","0","0","0","0"
"9歳","0","0","0","16","32","5","2","2","0","1","1","7","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","2","20","84","5","1","4","0","6","3","5","1","0","0","2","0","0","0","0"
"15〜19歳","3","0","0","0","14","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","1","3","18","101","5","2","0","0","8","2","1","0","0","0","4","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","18","9","48","312","1035","326","107","54","90","20","113","120","11","1","1","16","0","0","8","0"
