"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","21","6","17","43","1","22","12","9","7","1","1","0","0","3","0","0","2","0","0","0","","","","","",""
"区南部","0","23","6","10","58","5","12","5","3","25","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","4","27","1","14","41","1","13","14","6","15","3","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","1","40","2","13","44","5","9","8","6","10","2","1","2","0","2","0","0","0","0","0","0","","","","","",""
"区西北部","11","9","3","16","47","3","18","22","10","17","1","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","1","37","2","9","70","3","12","5","6","11","1","1","1","0","2","0","0","1","0","0","0","","","","","",""
"区東部","2","22","1","11","45","1","14","13","4","11","2","4","1","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","1","3","0","4","5","0","2","3","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","16","4","37","85","5","13","14","11","14","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","5","1","6","15","3","2","8","5","10","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","12","0","17","29","3","4","12","3","15","0","7","0","0","7","0","0","0","0","0","0","","","","","",""
"北多摩北部","3","22","2","15","21","2","6","15","7","10","3","2","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","237","28","169","503","33","127","131","71","148","19","24","4","0","19","0","0","4","0","0","0","","","","","",""
