"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","357","3","4","7","64","7","0","2","6","0","0","1","0","0","0","1","0","0","0","0","3","","","","","",""
"区南部","454","1","1","36","88","8","0","4","3","1","0","1","2","2","0","0","0","0","1","0","0","","","","","",""
"区西南部","536","0","4","12","75","6","0","2","3","0","0","3","1","0","0","3","0","0","1","0","4","","","","","",""
"区西部","469","5","0","12","96","5","0","0","12","1","0","2","0","1","0","3","0","0","3","0","2","","","","","",""
"区西北部","796","1","2","23","103","16","1","2","3","1","1","5","1","0","0","1","0","0","0","0","3","","","","","",""
"区東北部","779","5","3","20","130","19","1","1","7","1","0","1","0","0","0","0","0","0","4","0","5","","","","","",""
"区東部","670","3","5","23","137","22","2","1","5","0","0","4","0","0","0","1","0","1","1","0","2","","","","","",""
"西多摩","211","0","0","11","14","4","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","972","1","3","37","123","34","0","7","9","1","1","3","1","1","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","389","1","0","10","31","8","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","753","3","1","24","61","6","1","3","5","1","0","1","1","0","0","1","1","1","3","0","11","","","","","",""
"北多摩北部","570","2","3","17","53","8","0","1","4","0","1","1","1","0","0","3","0","0","1","0","4","","","","","",""
"島しょ","54","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7010","25","26","234","976","143","5","27","60","6","3","23","7","4","0","13","1","2","14","0","37","","","","","",""
