"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","10","2","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"〜1歳","26","3","1","0","18","3","3","1","22","0","0","0","1","0","0","0","0","0","0","0"
"1歳","78","7","1","0","62","14","10","0","20","0","4","2","1","1","0","0","1","0","0","0"
"2歳","111","1","0","1","27","18","4","3","2","0","1","4","1","0","0","1","0","0","0","0"
"3歳","121","0","2","9","37","22","7","3","1","0","0","9","0","0","0","0","0","0","0","0"
"4歳","170","0","1","8","25","15","6","1","0","0","4","15","1","0","0","1","0","0","0","0"
"5歳","182","0","0","17","34","10","3","0","0","0","1","11","0","0","0","1","0","0","0","0"
"6歳","187","0","0","16","21","10","2","0","0","0","1","6","0","0","0","0","0","0","2","0"
"7歳","175","0","0","15","20","4","0","0","0","1","0","2","0","0","0","0","0","0","0","0"
"8歳","149","0","0","12","20","1","1","1","0","0","1","4","0","0","0","0","0","0","0","0"
"9歳","125","0","0","1","14","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","446","0","0","9","45","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","228","0","0","0","10","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"20〜29歳","182","0","0","4","42","0","0","0","0","1","1","1","0","0","0","2","0","0","0","0"
"30〜39歳","134","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"40〜49歳","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","2435","13","5","92","376","101","36","9","46","2","13","58","4","1","1","11","2","0","3","0"
