"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","9","2","0","1","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","22","0","0","3","15","1","1","0","3","0","0","2","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","31","3","1","10","60","23","0","0","2","0","0","0","0","1","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","37","2","0","5","32","6","0","0","0","0","0","0","0","0","0","2","0","0","1","0","9","6","2","2","2","0"
"文京","16","1","0","0","15","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0","5","3","1","1","1","0"
"台東","30","0","0","5","35","0","2","1","1","0","1","1","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","32","1","0","4","15","3","0","0","4","0","0","0","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","55","0","0","7","80","8","0","0","5","0","0","0","0","0","0","1","0","0","0","0","9","4","1","0","0","0"
"品川区","55","0","0","5","82","5","0","4","3","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","11","0","0","6","12","2","0","0","1","0","0","4","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","146","2","4","8","125","27","1","3","4","1","0","0","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","169","0","0","6","59","6","0","0","6","0","0","8","0","0","0","0","0","0","0","0","16","8","2","2","2","0"
"渋谷区","33","1","0","4","43","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","57","0","0","21","65","9","2","1","1","0","1","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","96","1","0","3","84","4","1","1","1","0","0","0","0","0","0","1","0","0","0","0","12","6","1","1","1","0"
"池袋","62","0","0","2","22","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","50","0","0","1","48","12","0","0","4","0","0","1","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","49","1","0","3","20","1","0","1","4","1","0","1","1","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","54","0","0","3","31","4","0","1","0","0","0","0","2","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","141","0","0","8","28","10","1","0","3","0","0","3","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","80","0","0","8","29","8","0","1","3","0","1","1","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","104","0","0","9","33","19","1","1","3","0","0","1","0","0","0","0","0","0","1","0","9","4","1","1","1","0"
"江戸川","120","5","1","33","71","5","0","0","6","0","0","1","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","163","3","2","27","69","16","0","2","7","1","0","2","1","1","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","72","0","0","46","86","17","1","10","5","0","0","0","3","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","119","0","1","12","23","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","119","2","0","8","24","7","1","0","4","0","0","1","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","113","0","1","6","29","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","219","0","1","14","50","3","0","2","7","0","0","0","0","1","0","0","0","0","0","0","21","10","3","2","3","0"
"多摩小平","200","3","5","17","69","14","0","2","8","0","0","0","0","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","11","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","2475","27","16","285","1366","225","12","30","90","3","3","26","10","3","0","8","0","0","2","0","289","150","39","24","25","0"
