"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","15","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"中央区","1","2","0","0","0","2","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","1","21","0","0","1","4","0","20","0","3","2","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"新宿区","0","35","2","1","3","6","1","8","0","0","0","0","0","0","0","2","0","0","1","0","0","0","7","","","","","",""
"文京","1","24","3","0","12","6","0","14","3","1","0","1","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"台東","1","11","0","5","6","13","1","37","1","2","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","24","0","0","0","6","0","21","0","0","1","0","1","0","0","0","0","0","4","0","0","0","1","","","","","",""
"江東区","1","32","0","0","6","21","0","47","3","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","18","0","0","1","13","1","15","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","13","3","2","0","2","0","12","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","45","1","7","8","28","0","71","0","1","16","0","1","0","0","0","0","0","1","0","0","0","1","","","","","",""
"世田谷","1","72","2","2","13","26","0","46","8","3","13","0","0","0","0","0","0","0","0","0","0","0","8","","","","","",""
"渋谷区","2","14","0","0","1","5","1","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"中野区","1","30","0","0","9","7","2","27","0","3","6","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","41","2","4","2","23","1","26","2","1","3","0","0","0","0","0","0","0","5","0","0","0","6","","","","","",""
"池袋","1","32","2","1","2","2","0","3","1","0","7","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北区","1","51","1","1","7","10","1","19","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","29","3","0","4","6","1","25","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","48","0","0","2","4","2","33","0","1","2","0","0","0","0","0","0","0","1","0","0","0","4","","","","","",""
"練馬区","2","65","1","1","16","10","1","29","2","3","7","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","62","7","3","6","17","2","16","1","3","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","43","0","1","3","7","0","9","0","1","6","0","0","0","0","0","0","0","2","0","0","0","7","","","","","",""
"江戸川","1","86","1","4","7","29","2","27","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","60","2","0","19","24","1","58","0","5","9","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"町田市","0","28","0","0","9","15","0","28","6","2","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","38","0","0","3","9","1","10","0","1","1","0","0","0","0","0","0","0","0","0","0","1","6","","","","","",""
"南多摩","0","48","2","2","1","13","0","18","2","2","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","48","3","0","11","6","0","50","0","0","7","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"多摩府中","4","86","7","2","17","20","2","113","16","5","11","0","2","0","0","1","0","1","4","0","0","0","9","","","","","",""
"多摩小平","3","62","3","4","11","22","1","108","2","2","6","0","0","0","0","0","0","0","4","0","0","0","11","","","","","",""
"島しょ","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"合計","31","1187","45","40","180","359","21","918","52","45","154","4","7","0","0","6","0","1","22","0","0","1","85","","","","","",""
