"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","88","2","9","10","26","8","1","2","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","","","","","",""
"区南部","56","7","3","27","65","19","0","2","6","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","99","0","0","7","28","11","1","7","3","0","0","0","0","2","0","0","0","3","0","0","0","0","0","","","","","",""
"区西部","131","1","1","7","44","6","1","5","2","0","0","0","0","4","0","1","0","1","0","1","1","0","0","","","","","",""
"区西北部","195","0","0","12","32","7","0","2","4","0","0","2","0","0","2","0","0","0","0","0","1","0","0","","","","","",""
"区東北部","107","0","3","3","31","6","1","2","4","0","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","237","0","0","19","40","13","0","2","2","0","0","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","38","0","0","3","16","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","142","0","1","27","33","12","0","3","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","36","0","0","1","8","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","92","0","0","3","11","9","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","69","2","5","10","22","6","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1291","12","22","130","356","103","6","26","29","0","0","4","0","18","3","1","0","7","0","2","3","0","0","","","","","",""
