"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","64","0","1","10","34","12","0","1","5","1","0","0","2","1","0","2","0","0","0","0","0","","","","","",""
"区南部","148","1","2","18","74","8","1","15","4","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","145","2","1","15","60","20","0","7","9","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","137","1","1","5","62","10","1","1","2","0","0","1","0","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","157","0","5","23","65","17","0","5","4","2","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","295","1","3","32","97","12","0","2","6","1","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"区東部","264","1","3","24","83","17","2","5","8","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","21","0","0","1","14","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","436","2","1","57","112","27","0","0","8","0","0","6","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","66","1","3","5","38","5","0","4","1","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","200","0","7","27","51","4","0","0","4","0","0","7","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","114","1","9","32","39","6","0","7","10","0","0","12","1","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","12","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2059","10","36","249","729","143","4","47","62","5","0","45","7","1","0","6","0","0","2","0","0","","","","","",""
