"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","35","33","12","14","0","3","8","0","1","",""
"区南部","7","2","0","3","0","1","0","0","0","",""
"区西南部","53","32","55","85","1","2","4","0","0","",""
"区西部","23","8","43","12","0","4","7","2","0","",""
"区西北部","13","4","4","6","0","2","1","1","0","",""
"区東北部","0","0","0","0","0","0","4","0","0","",""
"区東部","19","5","4","7","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","1","0","0","",""
"南多摩","0","0","0","0","0","0","0","1","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","1","0","0","0","19","0","2","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","151","84","119","127","2","12","44","4","3","",""
