"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","4","1","27","1","6","1","7","0","14","5","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","3","1","4","23","5","1","2","3","0","25","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","3","2","7","26","6","1","5","2","1","25","2","1","0","0","0","0","1","0","0","0","0","","","","","",""
"区西部","0","3","5","6","21","5","3","1","2","0","17","2","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","4","3","9","1","5","4","5","0","24","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","1","1","1","4","29","5","13","1","9","1","43","11","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","1","1","2","8","28","4","4","2","5","0","24","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","1","3","1","2","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","3","3","18","63","4","10","11","9","1","34","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","6","17","1","1","1","3","0","7","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","0","0","3","2","6","3","2","0","1","1","21","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","2","4","3","21","3","10","2","5","0","39","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","19","29","62","271","41","57","32","52","4","276","39","9","3","0","3","0","1","1","0","0","0","","","","","",""
