"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","23","2","1","2","41","6","1","0","4","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区南部","51","7","1","0","31","7","1","0","1","2","2","3","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","37","0","0","2","24","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","58","3","2","3","40","4","0","0","3","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"区西北部","44","0","0","2","26","2","1","2","1","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"区東北部","49","0","0","1","26","1","0","4","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区東部","73","1","0","5","74","4","2","0","2","0","1","5","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","33","0","0","1","15","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","73","10","0","9","63","16","1","1","3","0","1","6","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","19","0","0","0","7","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","33","0","0","3","16","2","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","70","16","2","3","16","1","0","0","2","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","567","39","6","32","379","51","8","7","23","2","5","28","4","1","0","1","0","0","0","0","","","","","",""
