"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","5","3","15","101","7","2","3","5","0","1","1","0","5","2","2","0","2","0","0","1","1","0","","","","","",""
"区南部","1","5","2","16","186","6","3","1","3","0","0","1","0","11","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","0","0","9","181","12","4","5","3","0","0","1","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","8","1","2","10","166","8","0","2","2","0","0","1","0","4","1","0","0","4","0","0","0","0","0","","","","","",""
"区西北部","4","6","3","13","105","16","1","4","6","0","0","1","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","3","0","0","22","113","10","1","9","3","0","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","24","2","11","26","153","11","0","3","5","0","0","1","0","5","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","1","1","4","4","66","11","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","6","1","17","75","12","0","2","1","0","0","2","0","3","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","1","0","0","30","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","4","5","113","3","0","1","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","13","2","15","85","12","0","3","5","0","0","0","0","7","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","63","41","32","152","1374","111","11","33","39","0","1","8","0","59","7","2","0","9","0","0","1","1","0","","","","","",""
