"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","5","9","19","0","0","17","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","11","33","29","0","1","114","1","1","2","11","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"1歳","44","46","50","11","28","301","1","4","18","22","1","0","2","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1"
"2歳","41","23","36","7","35","266","4","0","43","12","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","40","22","21","4","50","198","5","1","46","1","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"4歳","61","21","11","2","68","206","4","0","46","2","0","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","58","22","6","3","82","217","5","3","66","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","75","27","2","3","64","194","5","1","48","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","60","41","3","1","103","193","20","0","31","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","57","41","1","0","56","153","17","0","31","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","43","45","1","0","60","133","13","1","28","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","194","201","0","1","113","314","18","0","17","0","0","0","0","0","0","1","0","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","2"
"15〜19歳","95","80","1","0","5","80","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","56","112","2","5","34","257","0","0","3","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","62","148","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","105","197","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","1","0","0","1","1","0","1","1","0","0","1"
"50〜59歳","69","176","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"60〜69歳","25","110","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","6","0","0","0","0","0","2","0","0","0","6"
"70〜79歳","17","88","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","9","0","1","1","0","1","2","1","0","0","9"
"80歳以上","11","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","33","0","0","0","0","0","1","0","1","1","31"
"合計","1129","1487","182","37","699","2643","95","11","379","51","1","11","16","0","0","20","0","0","8","0","2","9","62","0","1","2","1","1","7","2","4","3","57"
