"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1〜4歳","0","0","0","0","0","0","1","0","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","0","0","0","0","1","0","1"
"15〜19歳","7","2","4","5","0","0","0","0","0"
"20〜24歳","40","4","24","16","2","0","0","0","0"
"25〜29歳","44","14","30","18","0","0","1","0","0"
"30〜34歳","31","8","14","9","1","0","1","0","0"
"35〜39歳","25","2","6","13","0","0","2","0","0"
"40〜44歳","18","5","3","9","1","0","4","0","0"
"45〜49歳","7","4","10","10","0","0","0","0","0"
"50〜54歳","8","4","0","2","0","0","1","0","1"
"55〜59歳","2","3","3","3","0","0","2","0","0"
"60〜64歳","2","1","3","1","0","0","5","0","0"
"65〜69歳","1","0","1","0","0","0","3","0","0"
"70歳以上","1","1","1","0","1","0","34","2","0"
"合計","189","48","99","86","5","0","60","2","2"
