"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","4","0"
"1〜4歳","0","0","0","0","0","0","3","9","0"
"5〜9歳","0","0","0","0","0","0","1","3","0"
"10〜14歳","0","0","0","0","0","0","4","0","0"
"15〜19歳","2","0","2","2","0","0","0","0","0"
"20〜24歳","18","1","5","13","0","1","0","0","0"
"25〜29歳","15","5","5","14","0","1","1","1","0"
"30〜34歳","22","15","8","15","0","1","1","2","0"
"35〜39歳","15","8","10","8","0","1","1","0","0"
"40〜44歳","17","6","7","9","0","0","2","0","0"
"45〜49歳","8","7","7","7","0","0","0","0","0"
"50〜54歳","3","5","1","3","0","2","5","2","0"
"55〜59歳","4","3","3","3","0","0","3","0","0"
"60〜64歳","2","4","1","2","0","0","7","1","1"
"65〜69歳","3","2","0","0","0","0","5","2","0"
"70歳以上","0","3","0","0","0","0","36","9","0"
"合計","109","59","49","76","0","6","72","33","1"
