"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","5","5","0","3","0","12","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"〜1歳","25","7","1","7","1","49","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","87","10","2","38","7","152","4","6","0","14","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1","0","0","1"
"2歳","91","10","0","44","38","144","0","10","0","6","2","0","0","0","0","0","0","0","1","0","0","2","1","0","0","1","0","0","1","1","0","0","1"
"3歳","132","7","0","57","44","133","1","6","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","168","2","0","47","56","126","3","6","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"5歳","165","7","0","45","91","117","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","160","6","0","44","98","107","1","0","3","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","174","5","0","25","89","88","4","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","195","7","0","15","81","76","3","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","206","5","0","4","62","67","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","774","35","1","8","97","115","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"15〜19歳","252","33","0","1","7","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","256","96","0","10","38","143","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","273","85","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","357","106","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","194","103","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","5","0","0","0","0","0","1","0","0","0","5"
"60〜69歳","56","70","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","5","0","0","0","0","0","3","0","0","0","5"
"70〜79歳","39","35","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","5","0","0","0","0","0","2","0","0","0","5"
"80歳以上","22","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","39","0","0","0","0","0","6","0","5","0","34"
"合計","3631","667","4","348","709","1350","23","36","7","26","3","1","3","0","0","21","0","0","2","0","0","25","59","1","0","2","0","0","23","2","5","0","54"
