"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","0","0","2","14","4","3","0","18","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"1歳","2","0","2","4","36","10","13","1","15","0","0","0","0","3","0","0","0","0","0","0","3","0","0"
"2歳","2","0","0","0","23","10","16","1","0","0","0","4","0","5","2","0","0","0","0","0","0","0","0"
"3歳","6","0","2","4","30","13","9","1","1","0","0","2","0","6","1","0","0","0","0","0","2","0","0"
"4歳","0","0","2","5","19","16","10","1","1","0","0","1","0","10","0","0","0","0","1","0","1","0","0"
"5歳","2","0","1","5","19","15","3","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0"
"6歳","2","0","0","7","13","4","8","3","0","0","0","1","0","8","1","0","0","0","0","0","0","0","0"
"7歳","3","0","0","7","17","4","2","0","0","0","0","0","0","3","1","0","0","0","0","0","1","0","0"
"8歳","1","0","0","3","11","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","2","1","0","5","10","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","1","0","5","13","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","2","0","2","34","2","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","25","5","7","49","245","80","67","10","36","0","0","11","0","47","6","0","0","9","2","1","7","0","0"
