"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","6","0"
"1〜4歳","0","0","0","0","0","0","3","22","0"
"5〜9歳","0","0","0","0","0","0","0","4","0"
"10〜14歳","1","0","0","0","0","0","2","1","0"
"15〜19歳","9","2","3","4","0","0","0","1","0"
"20〜24歳","44","11","9","13","2","0","0","0","0"
"25〜29歳","42","13","13","24","2","1","0","1","0"
"30〜34歳","28","12","11","15","0","0","4","1","0"
"35〜39歳","18","5","8","13","2","2","2","0","0"
"40〜44歳","20","16","8","16","0","4","2","0","0"
"45〜49歳","6","7","6","7","1","0","2","1","0"
"50〜54歳","5","9","3","3","1","2","4","0","0"
"55〜59歳","3","3","0","1","0","0","6","2","0"
"60〜64歳","1","2","2","0","0","0","13","0","0"
"65〜69歳","0","2","2","0","0","0","10","0","0"
"70歳以上","0","4","0","0","1","0","43","2","0"
"合計","177","86","65","96","9","9","97","41","0"
