"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","1","14","63","19","2","2","3","0","1","2","0","1","0","1","0","0","1","0","","","","","",""
"区南部","12","4","4","13","98","20","4","1","7","0","0","6","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","4","1","0","6","69","18","2","0","2","0","2","3","0","0","0","1","0","0","0","0","","","","","",""
"区西部","8","2","3","14","99","11","0","2","5","0","0","2","2","0","0","3","0","0","1","0","","","","","",""
"区西北部","6","2","0","9","68","9","4","0","5","1","0","3","1","0","0","1","0","0","0","0","","","","","",""
"区東北部","4","1","1","17","39","7","0","8","3","0","0","3","1","1","0","2","0","0","1","0","","","","","",""
"区東部","3","5","1","18","107","26","2","1","2","0","0","9","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","1","0","0","3","14","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","1","1","27","116","29","2","7","5","0","2","7","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","1","1","24","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","0","4","28","10","0","2","1","0","0","3","0","0","1","0","1","0","0","0","","","","","",""
"北多摩北部","1","4","0","5","39","10","1","1","3","0","0","2","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"合計","53","22","12","131","764","163","19","24","37","1","5","46","9","2","1","9","1","0","3","0","","","","","",""
