"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","18","1","0","1","3","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","","","","","",""
"中央区","4","10","0","0","1","13","1","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","17","3","0","7","7","1","12","4","3","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","2","29","2","3","8","6","1","9","1","0","1","0","0","1","0","0","0","0","1","0","0","0","10","","","","","",""
"文京","3","23","2","1","4","3","0","9","9","0","1","0","0","0","0","2","0","0","0","0","0","0","2","","","","","",""
"台東","4","18","0","0","6","12","0","10","4","1","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","30","2","0","5","5","2","21","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","5","31","3","0","5","24","1","56","4","2","5","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","7","16","1","0","3","13","0","16","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","21","0","1","4","4","1","13","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","8","35","0","2","5","27","0","59","6","3","8","0","0","0","0","2","0","0","0","0","0","0","1","","","","","",""
"世田谷","7","54","3","1","2","20","0","50","0","2","12","0","0","0","0","0","0","0","0","0","0","1","7","","","","","",""
"渋谷区","0","13","0","3","0","3","0","11","1","0","3","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中野区","6","28","1","0","5","17","0","32","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","36","0","1","6","14","0","32","2","1","2","0","0","0","0","0","0","0","4","0","0","0","6","","","","","",""
"池袋","2","33","2","1","4","7","0","12","5","0","6","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","1","37","0","4","3","13","0","27","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","23","2","0","3","4","0","26","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","47","0","0","5","10","0","18","4","1","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"練馬区","9","74","0","3","8","14","1","36","4","2","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","5","44","1","6","17","17","0","27","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","38","0","0","4","3","0","15","0","0","2","0","0","0","0","0","0","2","0","0","0","0","1","","","","","",""
"江戸川","3","72","3","0","7","10","3","29","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","60","1","0","15","30","1","40","2","1","6","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","2","23","2","0","11","11","1","43","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","43","0","0","1","10","3","13","0","0","0","1","0","0","0","0","0","0","3","0","0","0","1","","","","","",""
"南多摩","0","27","1","1","1","8","0","23","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","47","2","1","8","23","2","36","5","1","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","1","94","2","1","33","28","2","112","14","7","11","2","1","0","0","0","0","1","5","0","0","0","3","","","","","",""
"多摩小平","9","72","3","4","26","25","0","96","3","2","3","1","1","0","0","0","0","1","2","0","0","0","13","","","","","",""
"島しょ","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","102","1119","37","33","208","384","20","892","89","38","101","10","3","1","0","5","0","4","16","0","0","1","62","","","","","",""
