"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","129","5","1","14","82","13","0","1","5","0","0","4","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","139","0","7","20","102","11","0","0","7","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","203","2","5","17","86","3","0","1","2","0","0","1","1","0","0","1","0","0","0","0","2","","","","","",""
"区西部","175","0","0","15","66","4","0","0","6","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"区西北部","191","0","1","14","107","13","1","1","5","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","220","0","2","12","134","17","0","7","1","0","0","1","1","0","0","2","0","0","3","0","1","","","","","",""
"区東部","197","3","3","24","151","16","0","2","10","1","0","2","3","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","91","0","0","4","13","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","422","1","5","35","142","28","0","3","8","1","2","5","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","154","3","0","16","31","12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","274","3","1","15","76","14","0","5","4","0","0","1","0","1","0","0","0","0","2","0","1","","","","","",""
"北多摩北部","225","1","4","21","81","30","1","0","7","0","0","0","0","0","0","1","0","0","2","0","0","","","","","",""
"島しょ","26","0","0","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2446","18","29","207","1075","168","2","21","57","3","2","22","10","1","0","6","0","0","8","0","5","","","","","",""
