"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","33","9","8","19","0","2","13","2","0","",""
"区南部","7","1","0","2","0","0","4","0","0","",""
"区西南部","5","2","0","1","0","0","11","0","0","",""
"区西部","23","14","23","24","0","1","35","4","2","",""
"区西北部","16","4","8","9","0","0","2","2","0","",""
"区東北部","1","2","0","3","0","0","3","1","0","",""
"区東部","15","3","4","14","0","2","3","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","2","0","0","7","2","2","",""
"北多摩北部","0","0","0","0","0","0","7","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","100","35","43","74","0","5","86","20","4","",""
