"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","10","6","1","0","12","2","5","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","37","20","4","2","84","3","11","0","20","1","0","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","116","18","36","17","299","6","85","4","60","7","0","14","1","0","1","0","0","0","0","0","1","0","0","1","1","1","0","1"
"2歳","115","7","31","23","201","2","83","3","13","5","1","2","2","0","2","0","0","1","0","0","3","0","0","2","1","1","1","2"
"3歳","154","5","22","60","158","9","58","5","2","2","1","1","1","0","0","0","0","1","0","0","2","0","0","1","0","0","1","1"
"4歳","229","1","15","136","186","18","52","4","2","3","1","0","0","0","0","0","0","1","0","0","2","1","1","0","0","0","1","0"
"5歳","268","1","15","140","162","21","31","3","0","3","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","323","0","9","115","153","18","14","3","0","1","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","425","0","2","124","100","26","9","4","0","2","4","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","362","0","0","89","92","19","6","3","0","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","277","0","0","72","70","16","6","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","898","0","4","135","184","22","10","3","0","2","1","0","0","0","0","0","1","4","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","121","0","0","6","29","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","137","0","2","29","192","2","4","0","0","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","237","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","360","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","1","1","1"
"70〜79歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","1","0","0","6","1"
"合計","4293","58","141","948","1922","164","374","32","98","43","15","27","6","0","13","1","2","17","1","0","21","1","2","5","2","3","14","6"
