"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","10","0"
"1〜4歳","0","0","0","0","0","0","3","23","0"
"5〜9歳","0","0","0","0","0","0","4","6","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","21","2","2","8","3","0","1","0","0"
"20〜24歳","54","13","7","30","8","0","2","1","0"
"25〜29歳","45","17","8","23","2","0","4","1","0"
"30〜34歳","35","9","9","25","3","0","3","0","0"
"35〜39歳","18","9","5","13","2","0","2","2","0"
"40〜44歳","11","10","4","6","0","1","4","1","1"
"45〜49歳","10","7","7","9","2","0","2","2","0"
"50〜54歳","4","2","5","6","1","0","5","1","1"
"55〜59歳","1","2","0","0","2","0","11","1","0"
"60〜64歳","1","3","0","1","1","0","9","1","0"
"65〜69歳","0","1","0","2","0","0","11","0","1"
"70歳以上","0","0","0","1","0","0","50","8","0"
"合計","200","75","47","124","24","1","117","58","3"
