"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","1","0","5","13","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","14","4","4","30","8","4","0","4","0","0","2","0","0","0","0","0","0","2","0","0","9","6","0","1","1","0"
"新宿区","0","10","0","4","35","1","3","0","4","0","0","0","0","1","0","0","1","0","7","0","0","12","8","1","2","2","0"
"文京","0","1","0","1","10","2","0","0","3","0","1","0","0","0","0","2","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","4","0","2","21","2","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","5","0","5","7","2","0","0","3","0","0","2","0","1","0","0","0","1","3","0","0","8","5","1","1","1","0"
"江東区","0","10","0","10","61","3","6","0","8","0","1","1","0","0","0","1","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","8","1","9","50","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","2","0","1","11","0","4","0","2","0","0","0","1","0","0","2","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","17","12","22","88","3","7","1","13","0","11","4","5","0","0","1","0","0","0","0","0","20","12","2","1","1","0"
"世田谷","1","7","5","29","116","15","4","0","9","1","2","2","0","0","0","0","0","1","1","0","0","25","16","2","2","2","0"
"渋谷区","0","2","0","2","10","4","1","0","0","0","0","3","0","0","0","0","0","0","2","0","0","7","4","1","1","1","0"
"中野区","0","8","0","7","34","2","3","1","2","0","0","2","2","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","1","6","0","5","51","4","2","1","5","0","2","9","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","0","3","0","0","11","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","1","0","0","18","16","4","0","3","0","2","1","1","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","9","24","10","30","7","0","0","4","0","0","0","1","0","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","2","1","5","17","4","1","0","5","1","0","2","2","0","0","2","0","0","2","0","0","15","9","2","1","1","0"
"練馬区","0","8","4","22","39","16","1","0","5","1","0","2","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","0","9","5","10","67","4","11","0","10","2","3","7","0","0","0","2","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","4","0","14","34","2","3","0","9","0","0","1","3","0","0","0","0","0","8","1","0","13","8","1","1","1","0"
"江戸川","1","9","4","22","90","4","6","1","13","0","2","0","1","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","2","35","5","36","102","18","9","0","6","0","4","6","2","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","2","7","2","20","56","7","5","0","4","0","11","2","1","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","3","0","1","4","29","6","2","0","2","0","1","2","1","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","4","15","4","10","39","13","5","1","5","0","2","2","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","1","25","1","18","33","6","3","0","4","1","0","0","1","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","0","9","3","33","83","8","2","4","14","2","2","6","1","0","0","0","2","0","6","0","0","31","20","3","3","3","0"
"多摩小平","0","22","6","31","57","20","9","0","22","1","3","2","2","0","0","3","0","0","5","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","16","254","82","342","1244","180","103","12","164","9","58","59","24","2","1","14","3","2","36","1","0","415","261","38","25","25","0"
