"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","6","2","20","65","4","1","4","6","0","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","30","2","3","40","110","3","2","11","5","0","0","2","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","36","1","4","26","96","8","5","12","5","0","0","0","1","0","1","1","0","1","0","0","1","0","","","","","",""
"区西部","16","3","0","27","83","2","1","10","4","0","0","0","1","0","0","2","0","0","0","0","1","0","","","","","",""
"区西北部","32","5","1","25","89","6","2","38","11","2","3","3","0","0","0","2","0","0","3","0","0","0","","","","","",""
"区東北部","42","4","5","35","103","4","2","21","4","0","1","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","26","1","5","56","124","7","0","16","6","0","1","11","5","2","0","2","0","0","0","0","1","0","","","","","",""
"西多摩","11","0","1","4","22","4","0","2","1","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","27","1","2","73","195","17","0","48","14","0","3","3","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","17","0","1","23","31","3","0","4","2","0","0","3","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","16","0","1","36","77","1","2","11","3","2","1","1","2","0","0","1","0","0","1","0","1","0","","","","","",""
"北多摩北部","19","2","3","29","60","6","2","16","3","1","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","33","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","332","25","28","395","1055","65","17","193","64","5","9","35","16","2","1","13","0","1","5","0","4","0","","","","","",""
