"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","7","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"〜1歳","2","0","2","0","44","1","2","0","29","0","1","0","2","0","0","0","0","0","0","0"
"1歳","4","0","3","4","90","13","2","1","25","0","0","1","2","0","0","0","0","0","0","0"
"2歳","7","0","2","7","53","12","0","1","0","1","0","8","0","0","0","0","0","0","0","0"
"3歳","6","0","6","13","47","12","2","3","1","0","1","11","0","0","0","0","0","2","0","0"
"4歳","13","0","1","21","41","12","0","2","0","0","0","11","0","0","1","0","0","1","0","0"
"5歳","21","0","2","16","43","7","0","3","0","0","0","7","0","0","0","0","0","0","0","0"
"6歳","13","0","0","22","31","5","0","2","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","24","0","0","10","36","2","0","3","0","0","0","7","0","0","0","0","0","2","0","0"
"8歳","23","0","0","11","20","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","16","0","0","8","18","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0"
"10〜14歳","51","0","0","14","43","1","0","1","0","0","1","2","0","0","1","0","0","0","0","0"
"15〜19歳","26","0","0","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","13","0","0","8","31","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0"
"30〜39歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","230","0","16","136","515","67","6","17","55","1","4","54","4","1","2","9","0","6","1","0"
