"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","16","10","0"
"1〜4歳","0","0","0","0","0","0","11","26","0"
"5〜9歳","0","0","0","0","0","0","3","3","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","19","0","5","2","4","0","0","0","0"
"20〜24歳","40","13","9","9","8","0","2","1","0"
"25〜29歳","41","19","14","16","8","2","1","0","0"
"30〜34歳","39","6","10","14","3","0","1","0","0"
"35〜39歳","17","17","12","10","3","4","2","0","0"
"40〜44歳","20","3","1","7","2","1","2","0","0"
"45〜49歳","10","4","0","3","2","1","3","0","0"
"50〜54歳","1","1","0","3","1","0","1","0","0"
"55〜59歳","1","3","2","1","0","1","8","0","0"
"60〜64歳","1","3","2","0","0","0","5","1","1"
"65〜69歳","0","1","1","0","0","0","13","1","0"
"70歳以上","2","1","1","0","0","0","55","2","2"
"合計","191","71","57","65","31","9","124","44","3"
