"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","5","0"
"1〜4歳","0","0","0","0","0","0","10","13","0"
"5〜9歳","0","0","0","0","0","0","7","5","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","16","1","4","7","0","0","0","0","0"
"20〜24歳","34","7","7","15","0","1","2","0","0"
"25〜29歳","40","17","13","24","0","2","2","0","0"
"30〜34歳","22","21","12","16","1","1","1","0","0"
"35〜39歳","19","15","10","13","0","2","4","0","0"
"40〜44歳","13","8","11","6","2","2","4","0","1"
"45〜49歳","9","3","2","3","1","0","2","0","0"
"50〜54歳","7","3","2","2","0","0","7","0","0"
"55〜59歳","5","6","0","0","0","0","5","0","2"
"60〜64歳","1","1","3","1","0","0","10","0","0"
"65〜69歳","1","1","1","0","0","0","7","1","0"
"70歳以上","0","0","0","0","0","0","51","3","0"
"合計","167","83","65","87","4","8","122","27","3"
