"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","4","0","2","0","0"
"中央区","0","0","2","0","35","1","4","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","0","6","2","22","46","4","3","0","0","0","0","0","0","3","0","1","0","4","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","0","0","0","0","110","4","1","1","1","0","0","0","0","0","1","0","0","5","0","0","1","0","0","7","6","2","2","0","0"
"文京","0","0","7","0","12","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","4","3","1","1","0","0"
"台東","0","5","1","8","39","2","1","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","0","7","1","1","102","2","1","1","2","0","0","0","0","1","1","0","0","0","0","2","0","0","0","4","3","0","1","0","0"
"江東区","0","0","2","8","149","2","1","1","3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","3","1","0","0","0"
"品川区","0","2","1","6","162","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","0","0","1","3","43","2","0","2","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","0","3","2","24","303","13","6","7","6","0","0","2","0","7","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","0","0","0","8","183","14","12","6","2","0","0","0","0","2","0","0","0","0","0","0","0","1","0","9","8","0","2","0","0"
"渋谷区","0","0","2","0","97","2","3","1","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","0","1","0","10","98","13","0","1","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","0","0","0","6","152","5","1","2","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","0","0","0","0","41","1","4","2","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","6","5","1","1","0","0"
"北区","0","0","5","10","120","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","4","4","42","3","3","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","0","2","0","0","97","2","3","1","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","0","0","0","10","75","3","2","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","0","0","0","2","54","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","0","0","0","3","131","8","2","1","9","0","0","2","0","0","1","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","0","1","0","10","137","9","1","7","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","0","1","0","9","67","3","1","1","4","0","0","1","0","0","4","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"町田市","1","0","0","17","112","17","1","0","3","0","0","0","0","6","2","0","0","1","0","0","0","0","0","3","2","1","0","0","0"
"西多摩","0","0","1","1","180","4","0","4","3","0","0","1","0","4","0","0","0","0","0","1","1","0","0","7","5","0","1","0","0"
"南多摩","0","0","0","7","53","5","0","1","5","0","0","0","0","6","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","0","0","0","0","76","3","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","8","6","1","1","0","0"
"多摩府中","0","0","0","11","139","11","6","3","11","0","0","0","0","7","1","0","0","0","0","0","0","0","0","13","10","1","2","0","0"
"多摩小平","0","13","6","14","243","8","6","4","2","1","0","0","0","12","0","0","0","2","0","0","0","0","0","8","6","1","2","0","0"
"島しょ","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","1","41","37","200","3108","153","65","54","80","1","0","6","0","74","11","2","0","15","0","3","6","1","1","178","142","14","25","0","0"
