"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","5","1","0","17","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","14","1","0","0","87","10","0","1","49","0","0","0","1","0","4","0","0","1","0","0","0","0","0"
"1歳","43","3","11","2","148","40","5","5","42","0","0","0","0","2","1","1","0","2","0","0","0","0","0"
"2歳","72","0","7","13","97","43","1","8","6","0","0","1","1","6","2","0","0","0","0","0","0","0","0"
"3歳","67","1","7","25","76","49","1","15","0","0","0","0","0","5","2","0","0","1","0","0","0","0","0"
"4歳","83","0","1","23","46","26","1","11","1","0","0","0","1","6","0","0","0","0","0","0","0","0","0"
"5歳","65","0","2","30","57","23","0","18","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"6歳","59","0","1","22","37","14","1","16","0","0","0","0","1","4","1","0","0","0","0","0","0","0","0"
"7歳","54","0","1","17","40","11","1","18","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0"
"8歳","40","0","0","13","18","6","0","7","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","31","0","1","12","17","1","0","3","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"10〜14歳","72","0","2","23","33","6","0","7","0","0","0","0","2","6","0","0","0","0","0","0","0","0","0"
"15〜19歳","66","0","0","2","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","149","0","1","19","106","0","0","1","0","0","0","1","2","0","0","0","1","9","1","0","0","0","7"
"30〜39歳","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40〜49歳","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0"
"50〜59歳","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"70〜79歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1109","10","35","201","791","231","10","110","100","0","0","2","10","44","10","1","1","30","1","0","1","0","7"
