"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","1","2","4","21","3","1","3","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"区南部","8","1","2","15","63","8","0","4","3","0","0","2","1","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","23","1","2","11","60","7","1","4","1","0","0","5","1","0","0","2","0","0","0","0","0","","","","","",""
"区西部","14","1","1","8","56","6","1","2","1","0","1","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","26","0","2","22","74","25","0","7","5","4","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","50","0","1","23","73","6","2","4","4","0","0","3","1","1","0","2","0","0","5","0","0","","","","","",""
"区東部","10","3","4","29","63","16","3","11","5","0","1","1","1","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","12","0","1","4","20","5","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","37","1","1","33","148","34","1","6","11","1","2","7","3","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","26","0","1","5","36","10","1","2","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","11","0","2","9","64","12","1","4","7","1","0","1","0","0","0","3","0","0","0","0","0","","","","","",""
"北多摩北部","11","0","6","25","40","14","1","6","4","0","1","5","0","1","0","1","0","0","4","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","256","8","25","188","718","146","12","54","46","6","6","31","10","2","0","15","1","0","9","0","0","","","","","",""
