"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","8","1","1","20","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","16","7","4","198","4","7","2","38","3","0","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","17","19","27","26","316","7","42","3","74","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","10","10","15","40","218","5","18","14","17","6","1","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","16","1","13","88","165","2","3","23","10","0","2","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"4歳","32","1","4","117","180","6","4","20","2","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","25","0","4","102","154","14","5","19","3","0","4","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","23","0","4","129","144","10","0","15","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","15","0","2","107","117","14","0","11","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","21","0","1","56","102","18","1","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","13","0","1","50","73","7","1","5","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","50","0","2","65","194","18","2","7","0","2","1","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","26","0","0","4","31","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","46","0","1","45","192","0","0","2","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","361","55","82","834","2104","106","83","128","146","14","21","15","3","0","21","1","0","1","0","10","0","0","0","0","0","0","0","0"
